status,path,cluster,owner,risk_level
A,core/crates/policy_engine/Cargo.toml,Core Workspace,Core,medium
A,core/crates/policy_engine/src/lib.rs,Core Workspace,Core,medium
A,core/crates/self_healing/Cargo.toml,Core Workspace,Core,medium
A,core/crates/self_healing/README.md,Core Workspace,Core,medium
A,core/crates/self_healing/src/adapter.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/anomaly_detection.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/circuit_breaker.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/circuit_breaker_fix.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/ffi.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/genetic.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/knowledge_integration.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/lib.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/metrics/mock.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/metrics/mod.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/monitoring.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/policy.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/recovery.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/tests/anomaly_detection_test.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/tests/circuit_breaker_tests.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/tests/genetic_tests.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/tests/mod.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/tests/monitoring_tests.rs,Core Workspace,Core,medium
A,core/crates/self_healing/src/tests/recovery_tests.rs,Core Workspace,Core,medium
A,core/crates/supervisor/Cargo.toml,Core Workspace,Core,medium
A,core/crates/supervisor/build.rs,Core Workspace,Core,medium
A,core/crates/supervisor/isolated_tests/Cargo.toml,Core Workspace,Core,medium
A,core/crates/supervisor/isolated_tests/src/custom_test.rs,Core Workspace,Core,medium
A,core/crates/supervisor/isolated_tests/src/main.rs,Core Workspace,Core,medium
A,core/crates/supervisor/isolated_tests/src/security_test.rs,Core Workspace,Core,medium
A,core/crates/supervisor/src/knowledge_registry.rs,Core Workspace,Core,medium
A,core/crates/supervisor/src/lib.rs,Core Workspace,Core,medium
A,core/crates/supervisor/src/main.rs,Core Workspace,Core,medium
A,core/crates/supervisor/src/metrics_collector.rs,Core Workspace,Core,medium
A,core/crates/supervisor/src/supervisor_anomaly_detection.rs,Core Workspace,Core,medium
A,core/crates/tmux_integration/Cargo.toml,Core Workspace,Core,medium
A,core/crates/tmux_integration/src/lib.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/Cargo.toml,Core Workspace,Core,medium
A,core/crates/trade_balance/src/agency/mod.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/agency/network_extension.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/agency/usitc.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/agency/ustda.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/certificate/mod.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/certificate/tests.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/errors.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/interfaces.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/lib.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/market_integration/mod.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/models/mod.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/network_effects/mod.rs,Core Workspace,Core,medium
A,core/crates/trade_balance/src/win_win/mod.rs,Core Workspace,Core,medium
A,core/crates/trade_balance_core/Cargo.toml,Core Workspace,Core,medium
A,core/crates/trade_balance_core/README.md,Core Workspace,Core,medium
A,core/crates/trade_balance_core/examples/win_win_deal_analysis.rs,Core Workspace,Core,medium
A,core/crates/trade_balance_core/src/lib.rs,Core Workspace,Core,medium
A,core/crates/trade_balance_core/src/tests.rs,Core Workspace,Core,medium
A,core/crates/verification/Cargo.toml,Core Workspace,Core,medium
A,core/crates/verification/src/deepseek.rs,Core Workspace,Core,medium
A,core/crates/verification/src/errors.rs,Core Workspace,Core,medium
A,core/crates/verification/src/lib.rs,Core Workspace,Core,medium
A,core/definitions/README.md,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/.lake/lakefile.olean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/.lake/lakefile.olean.trace,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/EconomicFoundations.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/EconomicFoundations/Basic.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/EconomicFoundations/DeepSeekExamples.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/EconomicFoundations/MarketEquilibrium.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/EconomicFoundations/MoneyballTheorems.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/EconomicFoundations/UtilityTheory.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/README.md,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/deepseek_integration_example.py,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/lake-manifest.json,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/lakefile.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/main.lean,Core Workspace,Core,medium
A,core/economic_engine/lean4_economic_foundations/theorem_repository_example.json,Core Workspace,Core,medium
A,core/economic_engine/mod.rs,Core Workspace,Core,medium
A,core/economic_engine/o3_optimization.rs,Core Workspace,Core,medium
A,core/economic_engine/theorem_prover.rs,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/__init__.py,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/agency_network_extension.py,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/certificate_system.py,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/interfaces.py,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/usitc_agent.py,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/ustda_agent.py,Core Workspace,Core,medium
A,core/economic_engine/trade_balance/win_win_framework.py,Core Workspace,Core,medium
A,core/genetic_engine/config.rs,Core Workspace,Core,medium
A,core/genetic_engine/core.rs,Core Workspace,Core,medium
A,core/genetic_engine/deepseek.rs,Core Workspace,Core,medium
A,core/genetic_engine/fitness.rs,Core Workspace,Core,medium
A,core/genetic_engine/mod.rs,Core Workspace,Core,medium
A,core/genetic_engine/operations.rs,Core Workspace,Core,medium
A,core/genetic_engine/parsing.rs,Core Workspace,Core,medium
A,core/genetic_engine/representation.rs,Core Workspace,Core,medium
A,core/genetic_engine/verification.rs,Core Workspace,Core,medium
A,core/lib.rs,Core Workspace,Core,medium
A,core/main.rs,Core Workspace,Core,medium
A,core/prover-orchestrator/Cargo.toml,Core Workspace,Core,medium
A,core/prover-orchestrator/src/main.rs,Core Workspace,Core,medium
A,core/supervisor.rs,Core Workspace,Core,medium
A,core/target/.rustc_info.json,Core Workspace,Core,medium
A,core/target/CACHEDIR.TAG,Core Workspace,Core,medium
A,core/target/debug/.cargo-lock,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/adler2-bd2cc5114fc6daee/dep-lib-adler2,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/adler2-bd2cc5114fc6daee/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/adler2-bd2cc5114fc6daee/lib-adler2,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/adler2-bd2cc5114fc6daee/lib-adler2.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-2c8be11dd830bbf0/dep-lib-ahash,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-2c8be11dd830bbf0/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-2c8be11dd830bbf0/lib-ahash,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-2c8be11dd830bbf0/lib-ahash.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-30e90756bd707999/run-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-30e90756bd707999/run-build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-334ae96ce155c1f7/build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-334ae96ce155c1f7/build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-334ae96ce155c1f7/dep-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-334ae96ce155c1f7/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-48a75c659adf2884/run-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-48a75c659adf2884/run-build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-490a8de8004978d6/dep-lib-ahash,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-490a8de8004978d6/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-490a8de8004978d6/lib-ahash,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-490a8de8004978d6/lib-ahash.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-ecfbcaa7fea9fdd7/build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-ecfbcaa7fea9fdd7/build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-ecfbcaa7fea9fdd7/dep-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/ahash-ecfbcaa7fea9fdd7/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/allocator-api2-46579f254cce317a/dep-lib-allocator_api2,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/allocator-api2-46579f254cce317a/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/allocator-api2-46579f254cce317a/lib-allocator_api2,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/allocator-api2-46579f254cce317a/lib-allocator_api2.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-2b735fd452e0615a/build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-2b735fd452e0615a/build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-2b735fd452e0615a/dep-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-2b735fd452e0615a/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-af950cf722149fcb/run-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-af950cf722149fcb/run-build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-c32014d49284980a/dep-lib-anyhow,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-c32014d49284980a/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-c32014d49284980a/lib-anyhow,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/anyhow-c32014d49284980a/lib-anyhow.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-channel-2a5282de877ef4ff/dep-lib-async_channel,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-channel-2a5282de877ef4ff/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-channel-2a5282de877ef4ff/lib-async_channel,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-channel-2a5282de877ef4ff/lib-async_channel.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-07f9431e1094559e/dep-lib-async_stream,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-07f9431e1094559e/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-07f9431e1094559e/lib-async_stream,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-07f9431e1094559e/lib-async_stream.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-impl-5eb04c71adee0faa/dep-lib-async_stream_impl,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-impl-5eb04c71adee0faa/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-impl-5eb04c71adee0faa/lib-async_stream_impl,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-stream-impl-5eb04c71adee0faa/lib-async_stream_impl.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-task-2e8c6e36572c5ab7/dep-lib-async_task,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-task-2e8c6e36572c5ab7/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-task-2e8c6e36572c5ab7/lib-async_task,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-task-2e8c6e36572c5ab7/lib-async_task.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-trait-6c5be171cfab79d1/dep-lib-async_trait,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-trait-6c5be171cfab79d1/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-trait-6c5be171cfab79d1/lib-async_trait,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/async-trait-6c5be171cfab79d1/lib-async_trait.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-173cc5840730684c/dep-lib-atoi,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-173cc5840730684c/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-173cc5840730684c/lib-atoi,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-173cc5840730684c/lib-atoi.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-f207380091397be4/dep-lib-atoi,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-f207380091397be4/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-f207380091397be4/lib-atoi,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atoi-f207380091397be4/lib-atoi.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atomic-waker-73872edd4185a6b4/dep-lib-atomic_waker,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atomic-waker-73872edd4185a6b4/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atomic-waker-73872edd4185a6b4/lib-atomic_waker,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/atomic-waker-73872edd4185a6b4/lib-atomic_waker.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/autocfg-87e162dfeffeff4a/dep-lib-autocfg,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/autocfg-87e162dfeffeff4a/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/autocfg-87e162dfeffeff4a/lib-autocfg,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/autocfg-87e162dfeffeff4a/lib-autocfg.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-3426a9979b300668/dep-lib-axum,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-3426a9979b300668/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-3426a9979b300668/lib-axum,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-3426a9979b300668/lib-axum.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-5439339404226395/run-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-5439339404226395/run-build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-0b6cceea5872b23c/build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-0b6cceea5872b23c/build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-0b6cceea5872b23c/dep-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-0b6cceea5872b23c/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-0b8556b9000935ec/run-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-0b8556b9000935ec/run-build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-9f558436229c8f37/dep-lib-axum_core,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-9f558436229c8f37/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-9f558436229c8f37/lib-axum_core,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-9f558436229c8f37/lib-axum_core.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-e2cc68fd4234c0e0/dep-lib-axum_core,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-e2cc68fd4234c0e0/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-e2cc68fd4234c0e0/lib-axum_core,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-core-e2cc68fd4234c0e0/lib-axum_core.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f790ec9a15ac5396/dep-lib-axum,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f790ec9a15ac5396/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f790ec9a15ac5396/lib-axum,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f790ec9a15ac5396/lib-axum.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f88df75705b49c37/build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f88df75705b49c37/build-script-build-script-build.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f88df75705b49c37/dep-build-script-build-script-build,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/axum-f88df75705b49c37/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-0b6c9ad1082f1f17/dep-lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-0b6c9ad1082f1f17/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-0b6c9ad1082f1f17/lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-0b6c9ad1082f1f17/lib-base64.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-150252ac3d53f1e3/dep-lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-150252ac3d53f1e3/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-150252ac3d53f1e3/lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-150252ac3d53f1e3/lib-base64.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-93c021e3098ad867/dep-lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-93c021e3098ad867/invoked.timestamp,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-93c021e3098ad867/lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-93c021e3098ad867/lib-base64.json,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-ae2ae38db501198c/dep-lib-base64,Core Workspace,Core,medium
A,core/target/debug/.fingerprint/base64-ae2ae38db501198c/invoked.timestamp,Core Workspace,Core,medium
